slot_key,surface,geo_code,geography_name,level,tab,indicator_code,indicator_name,lifecycle_status,status,resolved,completion_phase,reason,series_code,observation_id,period_label,value,badge,geographic_method,source,source_url
"KEN-C047-CON274-W1369|profile|infrastructure|IND-HEALTH-FACILITY-DENSITY","profile","KEN-C047-CON274-W1369","Kangemi","ward","infrastructure","IND-HEALTH-FACILITY-DENSITY","Health facilities assessed per 10,000 residents","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","MoH Kenya Health Facility Census 2023 + KNBS Gross County Product 2024 projected 2023 population","https://www.health.go.ke/sites/default/files/2024-01/Kenya%20Health%20Facility%20Census%20Report%20September%202023.pdf"
"KEN-C047-CON274-W1369|profile|overview|IND-LAND-AREA","profile","KEN-C047-CON274-W1369","Kangemi","ward","overview","IND-LAND-AREA","Land area","active","published_derived","true","complete","Canonical series has a latest observation for this geography and indicator.","KDA-AREA-KEN-C047-CON274-W1369","d6dc03ed-2443-54b3-aed8-9bf4d51f4d0b","Boundary-derived 2012-01","1.6","B","aggregated","KDA","https://github.com/dansamuka/kenya-data-atlas/blob/main/docs/methodology/indicators.md"
"KEN-C047-CON274-W1369|profile|overview|IND-POPULATION","profile","KEN-C047-CON274-W1369","Kangemi","ward","overview","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C047-CON274-W1369|profile|overview|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274-W1369","Kangemi","ward","overview","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274-W1369|profile|people|IND-POPULATION","profile","KEN-C047-CON274-W1369","Kangemi","ward","people","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C047-CON274-W1369|profile|people|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274-W1369","Kangemi","ward","people","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274-W1369|profile|representation|IND-MCA-IDENTITY","profile","KEN-C047-CON274-W1369","Kangemi","ward","representation","IND-MCA-IDENTITY","Member of County Assembly (name, party)","planned","planned_unresolved","false","P24","No single confirmed machine-readable source; remain planned.","","","","","","","County assemblies / IEBC",""
"KEN-C047-CON274-W1369|profile|representation|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274-W1369","Kangemi","ward","representation","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274-W1369|profile|representation|IND-TURNOUT-HISTORY","profile","KEN-C047-CON274-W1369","Kangemi","ward","representation","IND-TURNOUT-HISTORY","Turnout, prior general elections","planned","planned_unresolved","false","P24","Natural extension of the Sprint 2 electoral architecture; not yet ingested.","","","","","","","IEBC",""
"KEN-C047-CON274-W1369|profile|representation|IND-WARD-FUND-ALLOCATION","profile","KEN-C047-CON274-W1369","Kangemi","ward","representation","IND-WARD-FUND-ALLOCATION","Ward-level development fund allocation","planned","planned_unresolved","false","P24","Never divide county budgets mechanically by ward count.","","","","","","","County-specific publications",""
"KEN-C047-CON274-W1370|profile|infrastructure|IND-HEALTH-FACILITY-DENSITY","profile","KEN-C047-CON274-W1370","Mountain View","ward","infrastructure","IND-HEALTH-FACILITY-DENSITY","Health facilities assessed per 10,000 residents","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","MoH Kenya Health Facility Census 2023 + KNBS Gross County Product 2024 projected 2023 population","https://www.health.go.ke/sites/default/files/2024-01/Kenya%20Health%20Facility%20Census%20Report%20September%202023.pdf"
"KEN-C047-CON274-W1370|profile|overview|IND-LAND-AREA","profile","KEN-C047-CON274-W1370","Mountain View","ward","overview","IND-LAND-AREA","Land area","active","published_derived","true","complete","Canonical series has a latest observation for this geography and indicator.","KDA-AREA-KEN-C047-CON274-W1370","d11f010e-2898-5bcc-903d-0d9a8cf58c7b","Boundary-derived 2012-01","3.1","B","aggregated","KDA","https://github.com/dansamuka/kenya-data-atlas/blob/main/docs/methodology/indicators.md"
"KEN-C047-CON274-W1370|profile|overview|IND-POPULATION","profile","KEN-C047-CON274-W1370","Mountain View","ward","overview","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C047-CON274-W1370|profile|overview|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274-W1370","Mountain View","ward","overview","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274-W1370|profile|people|IND-POPULATION","profile","KEN-C047-CON274-W1370","Mountain View","ward","people","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C047-CON274-W1370|profile|people|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274-W1370","Mountain View","ward","people","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274-W1370|profile|representation|IND-MCA-IDENTITY","profile","KEN-C047-CON274-W1370","Mountain View","ward","representation","IND-MCA-IDENTITY","Member of County Assembly (name, party)","planned","planned_unresolved","false","P24","No single confirmed machine-readable source; remain planned.","","","","","","","County assemblies / IEBC",""
"KEN-C047-CON274-W1370|profile|representation|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274-W1370","Mountain View","ward","representation","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274-W1370|profile|representation|IND-TURNOUT-HISTORY","profile","KEN-C047-CON274-W1370","Mountain View","ward","representation","IND-TURNOUT-HISTORY","Turnout, prior general elections","planned","planned_unresolved","false","P24","Natural extension of the Sprint 2 electoral architecture; not yet ingested.","","","","","","","IEBC",""
"KEN-C047-CON274-W1370|profile|representation|IND-WARD-FUND-ALLOCATION","profile","KEN-C047-CON274-W1370","Mountain View","ward","representation","IND-WARD-FUND-ALLOCATION","Ward-level development fund allocation","planned","planned_unresolved","false","P24","Never divide county budgets mechanically by ward count.","","","","","","","County-specific publications",""
"KEN-C047-CON274|profile|infrastructure|IND-HEALTH-FACILITY-DENSITY","profile","KEN-C047-CON274","Westlands","constituency","infrastructure","IND-HEALTH-FACILITY-DENSITY","Health facilities assessed per 10,000 residents","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","MoH Kenya Health Facility Census 2023 + KNBS Gross County Product 2024 projected 2023 population","https://www.health.go.ke/sites/default/files/2024-01/Kenya%20Health%20Facility%20Census%20Report%20September%202023.pdf"
"KEN-C047-CON274|profile|overview|IND-LAND-AREA","profile","KEN-C047-CON274","Westlands","constituency","overview","IND-LAND-AREA","Land area","active","published_derived","true","complete","Canonical series has a latest observation for this geography and indicator.","KDA-AREA-KEN-C047-CON274","406cb5b2-dc47-5548-8abb-a2ea91808f06","Boundary-derived 2012-01","72.6","B","aggregated","KDA","https://github.com/dansamuka/kenya-data-atlas/blob/main/docs/methodology/indicators.md"
"KEN-C047-CON274|profile|overview|IND-POPULATION","profile","KEN-C047-CON274","Westlands","constituency","overview","IND-POPULATION","Population","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C047-CON274|profile|overview|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274","Westlands","constituency","overview","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274|profile|people|IND-HOUSEHOLD-SIZE","profile","KEN-C047-CON274","Westlands","constituency","people","IND-HOUSEHOLD-SIZE","Average household size","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","KNBS 2019 Kenya Population and Housing Census, Volume I, Table 2.3","https://repository.knbs.or.ke/handle/knbs-ke-repo/385"
"KEN-C047-CON274|profile|people|IND-POPULATION","profile","KEN-C047-CON274","Westlands","constituency","people","IND-POPULATION","Population","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C047-CON274|profile|people|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274","Westlands","constituency","people","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274|profile|representation|IND-MP-IDENTITY","profile","KEN-C047-CON274","Westlands","constituency","representation","IND-MP-IDENTITY","Member of Parliament (name, party)","planned","planned_unresolved","false","P23","No single confirmed machine-readable source; remain planned.","","","","","","","IEBC / Parliament of Kenya",""
"KEN-C047-CON274|profile|representation|IND-NG-CDF-ALLOCATION","profile","KEN-C047-CON274","Westlands","constituency","representation","IND-NG-CDF-ALLOCATION","NG-CDF allocation (financial year)","planned","planned_unresolved","false","P23","Do not promote until a specific citable report/page is identified.","","","","","","","NG-CDF Board",""
"KEN-C047-CON274|profile|representation|IND-NG-CDF-UTILIZATION","profile","KEN-C047-CON274","Westlands","constituency","representation","IND-NG-CDF-UTILIZATION","NG-CDF utilization rate","planned","planned_unresolved","false","P23","Do not promote until a specific citable report/page is identified.","","","","","","","NG-CDF Board",""
"KEN-C047-CON274|profile|representation|IND-REGISTERED-VOTERS","profile","KEN-C047-CON274","Westlands","constituency","representation","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON274|profile|representation|IND-TURNOUT-HISTORY","profile","KEN-C047-CON274","Westlands","constituency","representation","IND-TURNOUT-HISTORY","Turnout, prior general elections","planned","planned_unresolved","false","P23","Natural extension of the Sprint 2 electoral architecture; not yet ingested.","","","","","","","IEBC",""
"KEN-C047-CON275-W1371|profile|infrastructure|IND-HEALTH-FACILITY-DENSITY","profile","KEN-C047-CON275-W1371","Kilimani","ward","infrastructure","IND-HEALTH-FACILITY-DENSITY","Health facilities assessed per 10,000 residents","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","MoH Kenya Health Facility Census 2023 + KNBS Gross County Product 2024 projected 2023 population","https://www.health.go.ke/sites/default/files/2024-01/Kenya%20Health%20Facility%20Census%20Report%20September%202023.pdf"
"KEN-C047-CON275-W1371|profile|overview|IND-LAND-AREA","profile","KEN-C047-CON275-W1371","Kilimani","ward","overview","IND-LAND-AREA","Land area","active","published_derived","true","complete","Canonical series has a latest observation for this geography and indicator.","KDA-AREA-KEN-C047-CON275-W1371","5dab040d-6e6b-5796-915b-13a1caf619b9","Boundary-derived 2012-01","16.1","B","aggregated","KDA","https://github.com/dansamuka/kenya-data-atlas/blob/main/docs/methodology/indicators.md"
"KEN-C047-CON275-W1371|profile|overview|IND-POPULATION","profile","KEN-C047-CON275-W1371","Kilimani","ward","overview","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C047-CON275-W1371|profile|overview|IND-REGISTERED-VOTERS","profile","KEN-C047-CON275-W1371","Kilimani","ward","overview","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C047-CON275-W1371|profile|people|IND-POPULATION","profile","KEN-C047-CON275-W1371","Kilimani","ward","people","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
